what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1399257051419
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1399257051419
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1399257051497
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1399257051497
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1399257051544
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1399257051607
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1399257051685
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1399257051731
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1399257051778
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1399257051919
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1399257051934
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1399257051997
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1399257052028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399257061778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399257073373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399257079909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399257085494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257122656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257122797
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399257124107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257139613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257186819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257189112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257189424
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399257190922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257299384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257301241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257507955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257509028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257649938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257650032
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399257653214
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1399257685509
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1399257685634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257685665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257688707
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399257689799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257690174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257692888
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399257715633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257762225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257781506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399257791397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257876720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257877438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257877812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257880028
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1399257889294
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1399257889325
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1399257889341
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1399257889450
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1399257889450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257917998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257919386
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399257920463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257923493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399257925258
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399257939674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399257974946
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1399257975055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399257977302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399257979688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399257983479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399257985788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399257990219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258005772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258006801
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399258007675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258009533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258011062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399258029425
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399258096773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258098849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258100128
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399258110204
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399258132697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258136210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258459193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258462266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258463966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258481938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258483108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258485011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258724290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399258724322
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399258744391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258745749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258747059
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399258760352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258765845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258767891
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399258767906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258804313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258915323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399258949956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399259088718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399259122078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399259229314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399259270867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399259378434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399259860271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399261704460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399261706613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399261709094
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1399261709219
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399261709546
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1399261709936
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1399261710669
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1399261710841
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1399261710935
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1399261711013
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1399330097638
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1399330097640
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1399330097641
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1399330097646
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1399330097647
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1399330097648
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1399330097649
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1399330097650
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1399330097650
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1399330097651
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1399330097652
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1399330097653
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1399330097654
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1399330097655
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1399330097655
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1399330097656
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1399330097657
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1399330097657
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1399330097658
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1399330097659
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1399330097660
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1399330097661
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1399330097662
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1399330097663
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1399330097664
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1399330097665
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1399330097666
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1399330097730
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1399330097732
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1399330097733
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1399330097734
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1399330097736
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1399330097737
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1399330097738
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1399330097740
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1399330097741
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1399330097967
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1399330097968
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1399330097994
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1399330097997
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1399330097998
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1399330097999
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1399330097999
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1399330098000
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1399330098001
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1399330098001
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1399330098002
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1399330098003
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1399330098004
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1399330098004
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1399330098004
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1399330098005
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1399330098006
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1399330098006
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1399330098007
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1399330098019
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1399330098020
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1399330098023
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1399330098024
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1399330098025
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1399330098026
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1399330098026
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1399330098249
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1399330098251
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1399330098251
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1399330098252
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1399330098270
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1399330098272
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1399330098273
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1399330098274
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1399330098276
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1399330098277
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1399330098278
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1399330098280
os,sysinfo,,,"win32",1399330098286
