what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1399336074100
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1399336074100
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1399336074100
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1399336074100
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1399336074100
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1399336074115
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1399336074115
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1399336074115
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1399336074115
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1399336074115
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1399336074115
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1399336074115
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1399336074115
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1399336074115
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1399336074115
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1399336074115
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1399336074349
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1399336074349
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1399336074380
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1399336074380
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1399336074380
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1399336074380
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1399336074380
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1399336074380
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1399336074396
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1399336074396
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1399336074427
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1399336074427
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1399336074427
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1399336074427
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1399336074427
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1399336074427
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1399336074427
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1399336074505
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1399336074505
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1399336074505
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1399336074505
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1399336074505
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1399336074958
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1399336074958
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1399336074958
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1399336075067
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1399336075082
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1399336075316
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1399336075316
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1399336075316
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1399336075316
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1399336075535
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1399336075535
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1399336075535
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1399336075535
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1399336075535
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1399336075535
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1399336075535
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1399336075675
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1399336075675
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1399336075706
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1399336075706
os,sysinfo,,,"win32",1399336075706
arch,sysinfo,,,"x86",1399336075706
ws,sysinfo,,,"win32",1399336075706
locale,sysinfo,,,"en_US",1399336075706
processors,sysinfo,,,"2",1399336075706
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1399336075706
java.runtime.version,sysinfo,,,"1.8.0_05-b13",1399336075706
java.specification.name,sysinfo,,,"Java Platform API Specification",1399336075706
java.specification.vendor,sysinfo,,,"Oracle Corporation",1399336075706
java.specification.version,sysinfo,,,"1.8",1399336075706
java.vendor,sysinfo,,,"Oracle Corporation",1399336075706
java.version,sysinfo,,,"1.8.0_05",1399336075706
java.vm.info,sysinfo,,,"mixed mode",1399336075706
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1399336075706
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1399336075706
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1399336075706
java.vm.specification.version,sysinfo,,,"1.8",1399336075706
java.vm.vendor,sysinfo,,,"Oracle Corporation",1399336075706
java.vm.version,sysinfo,,,"25.5-b02",1399336075706
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1399336076143
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1399336076580
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1399336076845
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1399336076861
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1399336079450
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1399336079716
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1399336079731
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1399336079965
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1399336080184
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1399336086065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399336098484
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1399336098952
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1399336099014
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1399336099030
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1399336099045
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1399336099076
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1399336099092
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1399336099092
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1399336099154
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1399336099264
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1399336099264
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1399336099264
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1399336099342
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1399336099373
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1399336099388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336099576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336100075
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399336108317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336127177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336130203
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399336174993
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399336221202
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399336228129
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1399336235414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399336235991
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399336248539
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399336285635
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399336293093
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399336295699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399336299943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399336320552
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399336326995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336393048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336394234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336394764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336395716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336396262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336396980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336397338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336411443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336412082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336524917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336527133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336647019
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399336647035
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1399336648143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336656863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336659858
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399336659905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399336664039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336680873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336680967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399336743008
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399336754708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336783256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336868323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399336868635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337005844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337021943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337026560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337027715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337036034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337045064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337059322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337060789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337062676
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399337062692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337076703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337194626
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399337194657
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399337203955
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399337225496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399337233530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337243217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337290913
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399337290928
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399337298940
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399337324078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399337327574
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399337329539
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399337340277
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399337358186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399337367280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399338792780
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399338795135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399338839815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339227559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399339229727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399339242395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339259976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339271270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339273407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339377151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339385715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339400886
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399339400979
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399339414488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399339418763
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399339438453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399339459188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339463056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339583506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1399339587827
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399339598828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339651498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339657052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399339658300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399340110623
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399340120039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399340138200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399340195589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399345092929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399345106657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399345343292
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399345343324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399345373542
